프로그램명,프로그램 개요,콘텐츠명,제작구분,장르,소재분류,편성구분,등급분류,회차,부제,회차정보,상세내용,제작사,저작권소유,프로듀서,연출자,작가,진행자,출연자,기술,카메라,촬영일자,촬영장소,제작일자,검색어,아카이브형태,파일위치,방송일자
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",나운규 아리랑,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,6,,"1926년 10월, 3.1운동 이후 고문 끝에 실성한 주인공을 통해 식민지 조선의 현실을 담아낸 영화 '아리랑'이 개봉한다. 주인공이 순사에게 잡혀갈 때 아리랑이 흐르고 객석은 눈물 바다가 되었다. 그 후 노래 아리랑은 민족의 노래로 확산되었다.",노래: 이애리수,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2018,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/06.나운규 아리랑/마스터/6_나운규아리랑_수정master.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",나운규 아리랑,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,6,,"1926년 10월, 3.1운동 이후 고문 끝에 실성한 주인공을 통해 식민지 조선의 현실을 담아낸 영화 '아리랑'이 개봉한다. 주인공이 순사에게 잡혀갈 때 아리랑이 흐르고 객석은 눈물 바다가 되었다. 그 후 노래 아리랑은 민족의 노래로 확산되었다.",노래: 이애리수,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2018,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/06.나운규 아리랑/마스터/6_나운규아리랑_CLN.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",그리워,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,7,,망향의 서러움을 담은 노래 '그리워'. 일제 억압을 피해 유학을 떠났던 작곡가 채동선이 독일에서 망향의 사무침을 담아 작곡한 '그리워'는 일제 침략 이전 평화로웠던 조국을 그리워하는 애절한 그리움의 노래였다. ,노래: 임형주,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/07.그리워/마스터/7_채동선그리워_master.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",그리워,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,7,,망향의 서러움을 담은 노래 '그리워'. 일제 억압을 피해 유학을 떠났던 작곡가 채동선이 독일에서 망향의 사무침을 담아 작곡한 '그리워'는 일제 침략 이전 평화로웠던 조국을 그리워하는 애절한 그리움의 노래였다. ,노래: 임형주,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/07.그리워/마스터/7_채동선그리워_CLN.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",새야새야,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,8,,"1894년 전라도 고부에서 시작된 동학농민혁명. 노래에서 녹두는 농민지도자 전봉준, 청포장수는 민중, 파랑새는 일본군을 뜻한다. 포악한 관리의 폭정과 외세의 수탈에 맞서 일어선 농민군들. '새야새야'는 민중이 주인이 되는 세상을 향한 농민들의 저항의 노래였다. ",노래: 신동욱(충북 음성군 대소면 오류리),"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2018,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/08.새야새야/마스터/8_새야새야_master수정_KBS.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",새야새야,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,8,,"1894년 전라도 고부에서 시작된 동학농민혁명. 노래에서 녹두는 농민지도자 전봉준, 청포장수는 민중, 파랑새는 일본군을 뜻한다. 포악한 관리의 폭정과 외세의 수탈에 맞서 일어선 농민군들. '새야새야'는 민중이 주인이 되는 세상을 향한 농민들의 저항의 노래였다. ",노래: 신동욱(충북 음성군 대소면 오류리),"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2018,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/08.새야새야/마스터/8_새야새야_CLN.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",용진가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,9,,"만주와 러시아에서 활동하던 독립군들의 군가 '용진가'. 당시 익숙한 선율에 독립군이 창작한 가사를 붙여 군과 민간 구분없이 확산되었고, 한민족의 저력을 되살려 적을 무찌르자는 주문과도 같은 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/09.용진가/마스터/9_용진가_master_0328.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",용진가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,9,,"만주와 러시아에서 활동하던 독립군들의 군가 '용진가'. 당시 익숙한 선율에 독립군이 창작한 가사를 붙여 군과 민간 구분없이 확산되었고, 한민족의 저력을 되살려 적을 무찌르자는 주문과도 같은 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/09.용진가/마스터/9_용진가_cp_0328.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",구조 아리랑,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,10,,"민족의 영혼을 담은 노래 '아리랑'. 우리에게 익숙한 현재의 '아리랑'은 경기 지방 구전민요 '구조아리랑'에서 시작됐다. '구조아리랑'을 편곡, 개사해 영화 <아리랑>의 주제곡이 탄생했고, 이후 전국적으로 확산돼 한민족의 한과 흥을 담은 노래가 되었다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/10.구조아리랑/마스터/10_구조아리랑_master_최종.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",구조 아리랑,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,10,,"민족의 영혼을 담은 노래 '아리랑'. 우리에게 익숙한 현재의 '아리랑'은 경기 지방 구전민요 '구조아리랑'에서 시작됐다. '구조아리랑'을 편곡, 개사해 영화 <아리랑>의 주제곡이 탄생했고, 이후 전국적으로 확산돼 한민족의 한과 흥을 담은 노래가 되었다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/10.구조아리랑/마스터/10_구조아리랑_CP_0321.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",올드랭사인 애국가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,11,,"일제 침략기 가장 널리 불린 올드랭사인 애국가. 스코틀랜드 민요 '올드랭사인(작별)'의 곡에 가사를 붙여 완성, 1896년 11월 독립문 정초식에서 배재학당 학생들이 처음 합창하였다. 19세기 말, 외세를 접하며 개화에 눈 뜬 조선인들은 일제 침략에 맞서 나라 사랑을 담은 노래들을 부르기 시작했다. '올드랭사인' 애국가는 결의와 자부심의 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,오희옥,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/11.올드랭사인애국가/마스터/11_올드랭사인 애국가_master_최종(오디오수정).mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",올드랭사인 애국가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,11,,"일제 침략기 가장 널리 불린 올드랭사인 애국가. 스코틀랜드 민요 '올드랭사인(작별)'의 곡에 가사를 붙여 완성, 1896년 11월 독립문 정초식에서 배재학당 학생들이 처음 합창하였다. 19세기 말, 외세를 접하며 개화에 눈 뜬 조선인들은 일제 침략에 맞서 나라 사랑을 담은 노래들을 부르기 시작했다. '올드랭사인' 애국가는 결의와 자부심의 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,오희옥,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/11.올드랭사인애국가/마스터/11_올드랭사인애국가_cp_0404.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",신고산타령,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,12,,"1914년 경원선 개통되었고, 함경남도 고산에 생긴 '신고산'역을 무대로 신문물 유입에 따른 삶의 변화를 노래했다. 개화라는 명목으로 한반도 곳곳에 철도를 놓고 식량과 자원, 인력을 수탈했던 일제. <신고산 타령>은 신문명에 대한 경외와 수탈의 통탄을 담은 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작] 대한민국을 만든 노래들/12.신고산타령/마스터/12_신고산타령_master_최종(오디오 수정).mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",신고산타령,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,12,,"1914년 경원선 개통되었고, 함경남도 고산에 생긴 '신고산'역을 무대로 신문물 유입에 따른 삶의 변화를 노래했다. 개화라는 명목으로 한반도 곳곳에 철도를 놓고 식량과 자원, 인력을 수탈했던 일제. <신고산 타령>은 신문명에 대한 경외와 수탈의 통탄을 담은 노래였다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작] 대한민국을 만든 노래들/12.신고산타령/마스터/12_신고산타령_cp_0404.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",거국행,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,13,,"1910년 5월 한 신문에 실린 시. 시는 노래가 된다. 시를 쓴 이는 도산 안창호. 그는 독립운동을 하기 위해 중국으로 망명하며 조국을 떠나는 슬픔과 돌아오겠단 의지를 시로 남겼다. 1911년 '반체제음악'으로 규정, 노래를 금지한 조선총독부. 노래는 금지곡이라는 꼬리표가 무색하게 퍼져나가 구국의 의지를 다지는 항일가요로 애창됐다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/13.거국행/마스터/13_거국행_master_최종(오디오수정).mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",거국행,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,13,,"1910년 5월 한 신문에 실린 시. 시는 노래가 된다. 시를 쓴 이는 도산 안창호. 그는 독립운동을 하기 위해 중국으로 망명하며 조국을 떠나는 슬픔과 돌아오겠단 의지를 시로 남겼다. 1911년 '반체제음악'으로 규정, 노래를 금지한 조선총독부. 노래는 금지곡이라는 꼬리표가 무색하게 퍼져나가 구국의 의지를 다지는 항일가요로 애창됐다. ",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/13.거국행/마스터/13거국행_cp_0410.mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",청춘가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,14,,"일제강점기 유행했던 신민요 <청춘가>는 조선 말기에 불렸던 구전민요 '이팔청춘가'를 변조, 개사하였고 새로운 문명을 받아들여 신학문을 배우자는 내용을 담았다. '청춘가'는 급변하는 시대, 청춘을 독려하는 노래였다.",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/14.청춘가/마스터/14_노래_청춘가_master_최종(오디오수정).mov,
3.1운동 및 임시정부수립 100주년 특별기획 '대한민국을 만든 노래들',"2천 년 전부터 우리는 노래를 불렀다. 기쁠 때도 부르고 슬플 때도 불렀다. 나라를 빼앗기고 독립운동과 이산(離散)으로 중국, 러시아, 일본, 미국 등 해외를 떠돌던 20세기 초, 노래는 우리를 일깨운 민족의 소중한 DNA였다. 민주공화국 대한민국 100년을 노래를 통해 풀어낸다. 노래에 담긴 민족의 애환과 환희, 사람들의 숨겨진 이야기를 짧은 SPOT 형태의 미니 다큐로 제작, 캠페인 시리즈로 방송하여 음악을 통한 대한민국의 역사적 정체성을 밝힌다. 또한 국악방송과 KBS가 공동으로 기획, 제작하여 민족의 역사에서 빼놓을 수 없는 국악에 대한 비중을 확보하고 양사의 방송 송출을 통해 콘텐츠를 확산하고자 한다.",청춘가,자체제작,지식/다큐,국악/무용/연희,,모든연령시청가,14,,"일제강점기 유행했던 신민요 <청춘가>는 조선 말기에 불렸던 구전민요 '이팔청춘가'를 변조, 개사하였고 새로운 문명을 받아들여 신학문을 배우자는 내용을 담았다. '청춘가'는 급변하는 시대, 청춘을 독려하는 노래였다.",,"KBS, 국악방송",공동,이혜승,김영두 외,고은희 외,,,,,2019,,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 [KBS공동제작]대한민국을 만든 노래들/14.청춘가/마스터/14_노래_청춘가_cp_0409.mov,
